,user_id,x,y,profile,profile_name,profile_description,price_tolerance,cuisine_rank,offer_set_ids,offer_set_names,chosen_id,chosen_name
10,10,4.343388516482918,3.351831292187686,2,Budget Shopper,Highly price sensitive; dislikes expensive restaurants.,1,"{np.str_('Chinese'): 1, np.str_('Mexican'): 2, np.str_('Chinese/Noodles'): 3, np.str_('Multi-Concept'): 4, np.str_('Diner/Breakfast'): 5, np.str_('Pizza/Brewpub'): 6, np.str_('Seafood'): 7, np.str_('Pakistani/Indian'): 8, np.str_('Vegan'): 9, np.str_('Gastropub'): 10, np.str_('Dessert/Chinese'): 11, np.str_('Creperie'): 12, np.str_('Spanish'): 13, np.str_('Persian'): 14, np.str_('Japanese/Izakaya'): 15, np.str_('Pizza'): 16, np.str_('Deli'): 17, np.str_('Cajun/Creole'): 18, np.str_('Burgers/American'): 19, np.str_('Vietnamese'): 20, np.str_('Bakery/Cafe'): 21, np.str_('Japanese'): 22, np.str_('Bar/Small Plates'): 23, np.str_('Dessert/Matcha'): 24, np.str_('Latin American'): 25, np.str_('Juice/Smoothies'): 26, np.str_('Bagels'): 27, np.str_('Deli/Market'): 28, np.str_('Chinese/Dim Sum'): 29, np.str_('Cafe'): 30, np.str_('Burgers/Chicken'): 31, np.str_('Indian/Bar'): 32, np.str_('Californian'): 33, np.str_('Burgers/Bar'): 34, np.str_('Breakfast/Brunch'): 35, np.str_('Tibetan'): 36, np.str_('Italian'): 37, np.str_('Bakery'): 38, np.str_('Dessert/Gelato'): 39, np.str_('Thai'): 40, np.str_('Mediterranean'): 41, np.str_('Dessert'): 42, np.str_('Dessert/Chocolate'): 43, np.str_('Sandwiches/Salads'): 44, np.str_('Brewpub'): 45, np.str_('Indian'): 46, np.str_('Tea/Boba'): 47, np.str_('Sandwiches'): 48, np.str_('Korean-American'): 49}","[41, 85, 77, 36, 61]","['Cafe Etoile', 'RareTea', ""Masse's Pastries"", 'Berkeley Espresso', 'Gadani']",41,Cafe Etoile
11,11,8.338093088728618,3.9504053568149846,5,Quality-Driven Healthy Eater,Values high-quality and well-rated restaurants.,2,"{np.str_('Burgers/Chicken'): 1, np.str_('Deli'): 2, np.str_('Dessert/Chocolate'): 3, np.str_('Spanish'): 4, np.str_('Juice/Smoothies'): 5, np.str_('Bakery'): 6, np.str_('Cajun/Creole'): 7, np.str_('Burgers/American'): 8, np.str_('Bakery/Cafe'): 9, np.str_('Seafood'): 10, np.str_('Pizza'): 11, np.str_('Chinese'): 12, np.str_('Dessert/Matcha'): 13, np.str_('Multi-Concept'): 14, np.str_('Dessert/Gelato'): 15, np.str_('Indian/Bar'): 16, np.str_('Dessert'): 17, np.str_('Cafe'): 18, np.str_('Californian'): 19, np.str_('Bagels'): 20, np.str_('Mexican'): 21, np.str_('Tibetan'): 22, np.str_('Mediterranean'): 23, np.str_('Vegan'): 24, np.str_('Bar/Small Plates'): 25, np.str_('Sandwiches'): 26, np.str_('Indian'): 27, np.str_('Latin American'): 28, np.str_('Gastropub'): 29, np.str_('Vietnamese'): 30, np.str_('Japanese/Izakaya'): 31, np.str_('Dessert/Chinese'): 32, np.str_('Thai'): 33, np.str_('Diner/Breakfast'): 34, np.str_('Sandwiches/Salads'): 35, np.str_('Deli/Market'): 36, np.str_('Korean-American'): 37, np.str_('Tea/Boba'): 38, np.str_('Persian'): 39, np.str_('Breakfast/Brunch'): 40, np.str_('Chinese/Dim Sum'): 41, np.str_('Chinese/Noodles'): 42, np.str_('Japanese'): 43, np.str_('Brewpub'): 44, np.str_('Pakistani/Indian'): 45, np.str_('Italian'): 46, np.str_('Creperie'): 47, np.str_('Pizza/Brewpub'): 48, np.str_('Burgers/Bar'): 49}","[5, 77, 30, 27, 95]","['La Marcha Tapas Bar', ""Masse's Pastries"", 'Arinell Pizza', 'Almare Gelato Italiano', 'Roast & Toast Cafe']",77,Masse's Pastries
12,12,3.221934506479628,0.13404814251991026,1,Cuisine-Focused Foodie,Strongly prefers restaurants that match personal cuisine tastes.,1,"{np.str_('Diner/Breakfast'): 1, np.str_('Creperie'): 2, np.str_('Dessert/Matcha'): 3, np.str_('Pizza/Brewpub'): 4, np.str_('Dessert/Chocolate'): 5, np.str_('Korean-American'): 6, np.str_('Multi-Concept'): 7, np.str_('Vegan'): 8, np.str_('Deli'): 9, np.str_('Tibetan'): 10, np.str_('Gastropub'): 11, np.str_('Dessert/Gelato'): 12, np.str_('Indian/Bar'): 13, np.str_('Burgers/American'): 14, np.str_('Bar/Small Plates'): 15, np.str_('Italian'): 16, np.str_('Sandwiches/Salads'): 17, np.str_('Mediterranean'): 18, np.str_('Breakfast/Brunch'): 19, np.str_('Bakery/Cafe'): 20, np.str_('Spanish'): 21, np.str_('Dessert/Chinese'): 22, np.str_('Sandwiches'): 23, np.str_('Bakery'): 24, np.str_('Brewpub'): 25, np.str_('Persian'): 26, np.str_('Chinese'): 27, np.str_('Seafood'): 28, np.str_('Chinese/Noodles'): 29, np.str_('Chinese/Dim Sum'): 30, np.str_('Japanese'): 31, np.str_('Deli/Market'): 32, np.str_('Dessert'): 33, np.str_('Cajun/Creole'): 34, np.str_('Thai'): 35, np.str_('Cafe'): 36, np.str_('Burgers/Bar'): 37, np.str_('Indian'): 38, np.str_('Burgers/Chicken'): 39, np.str_('Latin American'): 40, np.str_('Tea/Boba'): 41, np.str_('Japanese/Izakaya'): 42, np.str_('Pizza'): 43, np.str_('Juice/Smoothies'): 44, np.str_('Pakistani/Indian'): 45, np.str_('Californian'): 46, np.str_('Bagels'): 47, np.str_('Mexican'): 48, np.str_('Vietnamese'): 49}","[56, 85, 25, 89, 28]","['East Bay Spice Company', 'RareTea', '84 Viet Berkeley', 'Plentea', 'Amausaan Uji Matcha']",28,Amausaan Uji Matcha
13,13,4.004452264518848,1.30365024176891,4,Speed-Obsessed,ETA is the dominant factor; cuisine type matters less.,2,"{np.str_('Seafood'): 1, np.str_('Deli/Market'): 2, np.str_('Japanese'): 3, np.str_('Pizza/Brewpub'): 4, np.str_('Bakery/Cafe'): 5, np.str_('Chinese/Noodles'): 6, np.str_('Spanish'): 7, np.str_('Tea/Boba'): 8, np.str_('Vietnamese'): 9, np.str_('Dessert/Chocolate'): 10, np.str_('Italian'): 11, np.str_('Indian/Bar'): 12, np.str_('Dessert/Chinese'): 13, np.str_('Bakery'): 14, np.str_('Sandwiches/Salads'): 15, np.str_('Pakistani/Indian'): 16, np.str_('Cajun/Creole'): 17, np.str_('Multi-Concept'): 18, np.str_('Chinese/Dim Sum'): 19, np.str_('Diner/Breakfast'): 20, np.str_('Sandwiches'): 21, np.str_('Persian'): 22, np.str_('Breakfast/Brunch'): 23, np.str_('Mexican'): 24, np.str_('Californian'): 25, np.str_('Burgers/Chicken'): 26, np.str_('Cafe'): 27, np.str_('Creperie'): 28, np.str_('Japanese/Izakaya'): 29, np.str_('Chinese'): 30, np.str_('Dessert'): 31, np.str_('Mediterranean'): 32, np.str_('Latin American'): 33, np.str_('Juice/Smoothies'): 34, np.str_('Bagels'): 35, np.str_('Pizza'): 36, np.str_('Gastropub'): 37, np.str_('Thai'): 38, np.str_('Tibetan'): 39, np.str_('Brewpub'): 40, np.str_('Burgers/Bar'): 41, np.str_('Dessert/Gelato'): 42, np.str_('Deli'): 43, np.str_('Burgers/American'): 44, np.str_('Dessert/Matcha'): 45, np.str_('Vegan'): 46, np.str_('Bar/Small Plates'): 47, np.str_('Indian'): 48, np.str_('Korean-American'): 49}","[45, 92, 36, 29, 77]","['Cancun Sabor Mexicano', 'Sweetheart Cafe', 'Berkeley Espresso', ""Anja's"", ""Masse's Pastries""]",92,Sweetheart Cafe
14,14,8.943356087585295,2.312642996491129,6,Balanced Generalist,Moderate preferences across all features.,1,"{np.str_('Diner/Breakfast'): 1, np.str_('Spanish'): 2, np.str_('Bakery/Cafe'): 3, np.str_('Gastropub'): 4, np.str_('Californian'): 5, np.str_('Bagels'): 6, np.str_('Thai'): 7, np.str_('Cajun/Creole'): 8, np.str_('Chinese/Dim Sum'): 9, np.str_('Japanese/Izakaya'): 10, np.str_('Korean-American'): 11, np.str_('Tibetan'): 12, np.str_('Mexican'): 13, np.str_('Dessert/Chocolate'): 14, np.str_('Italian'): 15, np.str_('Burgers/American'): 16, np.str_('Indian'): 17, np.str_('Pakistani/Indian'): 18, np.str_('Dessert/Matcha'): 19, np.str_('Latin American'): 20, np.str_('Creperie'): 21, np.str_('Multi-Concept'): 22, np.str_('Breakfast/Brunch'): 23, np.str_('Bar/Small Plates'): 24, np.str_('Deli/Market'): 25, np.str_('Bakery'): 26, np.str_('Sandwiches/Salads'): 27, np.str_('Pizza/Brewpub'): 28, np.str_('Deli'): 29, np.str_('Seafood'): 30, np.str_('Burgers/Bar'): 31, np.str_('Dessert/Gelato'): 32, np.str_('Mediterranean'): 33, np.str_('Chinese/Noodles'): 34, np.str_('Cafe'): 35, np.str_('Chinese'): 36, np.str_('Brewpub'): 37, np.str_('Persian'): 38, np.str_('Dessert'): 39, np.str_('Japanese'): 40, np.str_('Tea/Boba'): 41, np.str_('Dessert/Chinese'): 42, np.str_('Sandwiches'): 43, np.str_('Vegan'): 44, np.str_('Indian/Bar'): 45, np.str_('Pizza'): 46, np.str_('Burgers/Chicken'): 47, np.str_('Vietnamese'): 48, np.str_('Juice/Smoothies'): 49}","[20, 31, 14, 64, 8]","['Triple Rock Brewery', 'Asha Tea House', 'Rose Pizzeria', 'Heroic Italian', ""Bette's Oceanview Diner""]",31,Asha Tea House
15,15,4.5979401327486125,1.9376879489122578,7,Curious Food Explorer,Likes variety and experimentation; price-insensitive.,1,"{np.str_('Bagels'): 1, np.str_('Korean-American'): 2, np.str_('Deli/Market'): 3, np.str_('Cajun/Creole'): 4, np.str_('Diner/Breakfast'): 5, np.str_('Spanish'): 6, np.str_('Dessert'): 7, np.str_('Persian'): 8, np.str_('Chinese'): 9, np.str_('Japanese/Izakaya'): 10, np.str_('Bar/Small Plates'): 11, np.str_('Sandwiches'): 12, np.str_('Tea/Boba'): 13, np.str_('Dessert/Gelato'): 14, np.str_('Tibetan'): 15, np.str_('Chinese/Dim Sum'): 16, np.str_('Latin American'): 17, np.str_('Seafood'): 18, np.str_('Gastropub'): 19, np.str_('Burgers/Chicken'): 20, np.str_('Mediterranean'): 21, np.str_('Bakery'): 22, np.str_('Deli'): 23, np.str_('Chinese/Noodles'): 24, np.str_('Vietnamese'): 25, np.str_('Mexican'): 26, np.str_('Creperie'): 27, np.str_('Dessert/Matcha'): 28, np.str_('Burgers/Bar'): 29, np.str_('Vegan'): 30, np.str_('Indian'): 31, np.str_('Juice/Smoothies'): 32, np.str_('Thai'): 33, np.str_('Indian/Bar'): 34, np.str_('Brewpub'): 35, np.str_('Italian'): 36, np.str_('Breakfast/Brunch'): 37, np.str_('Bakery/Cafe'): 38, np.str_('Pizza/Brewpub'): 39, np.str_('Pizza'): 40, np.str_('Cafe'): 41, np.str_('Dessert/Chinese'): 42, np.str_('Californian'): 43, np.str_('Burgers/American'): 44, np.str_('Sandwiches/Salads'): 45, np.str_('Multi-Concept'): 46, np.str_('Japanese'): 47, np.str_('Pakistani/Indian'): 48, np.str_('Dessert/Chocolate'): 49}","[95, 9, 63, 58, 100]","['Roast & Toast Cafe', 'Skates On The Bay', 'Happy Lemon', 'Endless Summer Sweets', ""Rick & Ann's Restaurant""]",58,Endless Summer Sweets
16,16,6.5584894857387415,9.112451557542997,7,Curious Food Explorer,Likes variety and experimentation; price-insensitive.,1,"{np.str_('Latin American'): 1, np.str_('Dessert/Matcha'): 2, np.str_('Bagels'): 3, np.str_('Diner/Breakfast'): 4, np.str_('Bakery'): 5, np.str_('Pizza/Brewpub'): 6, np.str_('Bakery/Cafe'): 7, np.str_('Pizza'): 8, np.str_('Dessert/Gelato'): 9, np.str_('Californian'): 10, np.str_('Persian'): 11, np.str_('Mexican'): 12, np.str_('Spanish'): 13, np.str_('Dessert/Chinese'): 14, np.str_('Sandwiches'): 15, np.str_('Sandwiches/Salads'): 16, np.str_('Multi-Concept'): 17, np.str_('Deli/Market'): 18, np.str_('Bar/Small Plates'): 19, np.str_('Indian/Bar'): 20, np.str_('Japanese'): 21, np.str_('Italian'): 22, np.str_('Pakistani/Indian'): 23, np.str_('Seafood'): 24, np.str_('Indian'): 25, np.str_('Chinese/Noodles'): 26, np.str_('Dessert'): 27, np.str_('Juice/Smoothies'): 28, np.str_('Creperie'): 29, np.str_('Cajun/Creole'): 30, np.str_('Burgers/Bar'): 31, np.str_('Deli'): 32, np.str_('Chinese/Dim Sum'): 33, np.str_('Tea/Boba'): 34, np.str_('Mediterranean'): 35, np.str_('Korean-American'): 36, np.str_('Cafe'): 37, np.str_('Vegan'): 38, np.str_('Gastropub'): 39, np.str_('Burgers/American'): 40, np.str_('Tibetan'): 41, np.str_('Thai'): 42, np.str_('Burgers/Chicken'): 43, np.str_('Chinese'): 44, np.str_('Vietnamese'): 45, np.str_('Brewpub'): 46, np.str_('Dessert/Chocolate'): 47, np.str_('Breakfast/Brunch'): 48, np.str_('Japanese/Izakaya'): 49}","[56, 51, 95, 81, 97]","['East Bay Spice Company', 'Crepes A-Go-Go', 'Roast & Toast Cafe', 'Cafe Strada', 'Jaffa Coffee Roasters']",56,East Bay Spice Company
17,17,1.8402986468246207,9.543553453248444,4,Speed-Obsessed,ETA is the dominant factor; cuisine type matters less.,2,"{np.str_('Sandwiches'): 1, np.str_('Chinese'): 2, np.str_('Dessert/Gelato'): 3, np.str_('Juice/Smoothies'): 4, np.str_('Persian'): 5, np.str_('Latin American'): 6, np.str_('Dessert/Chocolate'): 7, np.str_('Burgers/Chicken'): 8, np.str_('Bar/Small Plates'): 9, np.str_('Japanese/Izakaya'): 10, np.str_('Brewpub'): 11, np.str_('Dessert/Chinese'): 12, np.str_('Japanese'): 13, np.str_('Gastropub'): 14, np.str_('Tea/Boba'): 15, np.str_('Breakfast/Brunch'): 16, np.str_('Vegan'): 17, np.str_('Indian/Bar'): 18, np.str_('Deli/Market'): 19, np.str_('Chinese/Dim Sum'): 20, np.str_('Cajun/Creole'): 21, np.str_('Vietnamese'): 22, np.str_('Chinese/Noodles'): 23, np.str_('Pizza'): 24, np.str_('Deli'): 25, np.str_('Italian'): 26, np.str_('Bakery/Cafe'): 27, np.str_('Seafood'): 28, np.str_('Pizza/Brewpub'): 29, np.str_('Bakery'): 30, np.str_('Pakistani/Indian'): 31, np.str_('Burgers/Bar'): 32, np.str_('Mediterranean'): 33, np.str_('Tibetan'): 34, np.str_('Californian'): 35, np.str_('Creperie'): 36, np.str_('Cafe'): 37, np.str_('Sandwiches/Salads'): 38, np.str_('Multi-Concept'): 39, np.str_('Burgers/American'): 40, np.str_('Thai'): 41, np.str_('Bagels'): 42, np.str_('Indian'): 43, np.str_('Diner/Breakfast'): 44, np.str_('Spanish'): 45, np.str_('Dessert'): 46, np.str_('Dessert/Matcha'): 47, np.str_('Mexican'): 48, np.str_('Korean-American'): 49}","[46, 34, 22, 29, 9]","['Chocolaterie', 'Bao Dim To-Go', ""Julia's Restaurant"", ""Anja's"", 'Skates On The Bay']",29,Anja's
18,18,4.623358796634468,8.039591160909458,2,Budget Shopper,Highly price sensitive; dislikes expensive restaurants.,3,"{np.str_('Dessert/Chocolate'): 1, np.str_('Japanese/Izakaya'): 2, np.str_('Chinese/Dim Sum'): 3, np.str_('Multi-Concept'): 4, np.str_('Burgers/Chicken'): 5, np.str_('Cajun/Creole'): 6, np.str_('Bagels'): 7, np.str_('Burgers/Bar'): 8, np.str_('Pizza/Brewpub'): 9, np.str_('Bakery'): 10, np.str_('Dessert/Chinese'): 11, np.str_('Dessert'): 12, np.str_('Korean-American'): 13, np.str_('Breakfast/Brunch'): 14, np.str_('Diner/Breakfast'): 15, np.str_('Chinese/Noodles'): 16, np.str_('Brewpub'): 17, np.str_('Dessert/Gelato'): 18, np.str_('Mexican'): 19, np.str_('Bakery/Cafe'): 20, np.str_('Japanese'): 21, np.str_('Dessert/Matcha'): 22, np.str_('Pakistani/Indian'): 23, np.str_('Tibetan'): 24, np.str_('Spanish'): 25, np.str_('Indian/Bar'): 26, np.str_('Indian'): 27, np.str_('Italian'): 28, np.str_('Thai'): 29, np.str_('Gastropub'): 30, np.str_('Bar/Small Plates'): 31, np.str_('Deli/Market'): 32, np.str_('Persian'): 33, np.str_('Sandwiches/Salads'): 34, np.str_('Mediterranean'): 35, np.str_('Vietnamese'): 36, np.str_('Seafood'): 37, np.str_('Vegan'): 38, np.str_('Californian'): 39, np.str_('Tea/Boba'): 40, np.str_('Sandwiches'): 41, np.str_('Pizza'): 42, np.str_('Creperie'): 43, np.str_('Chinese'): 44, np.str_('Deli'): 45, np.str_('Burgers/American'): 46, np.str_('Cafe'): 47, np.str_('Latin American'): 48, np.str_('Juice/Smoothies'): 49}","[41, 31, 92, 81, 13]","['Cafe Etoile', 'Asha Tea House', 'Sweetheart Cafe', 'Cafe Strada', ""The Butcher's Son""]",13,The Butcher's Son
19,19,6.334303401118216,1.6556351508535405,4,Speed-Obsessed,ETA is the dominant factor; cuisine type matters less.,1,"{np.str_('Californian'): 1, np.str_('Burgers/Chicken'): 2, np.str_('Sandwiches'): 3, np.str_('Mexican'): 4, np.str_('Burgers/American'): 5, np.str_('Brewpub'): 6, np.str_('Multi-Concept'): 7, np.str_('Cafe'): 8, np.str_('Persian'): 9, np.str_('Mediterranean'): 10, np.str_('Dessert'): 11, np.str_('Cajun/Creole'): 12, np.str_('Chinese/Noodles'): 13, np.str_('Italian'): 14, np.str_('Vegan'): 15, np.str_('Dessert/Matcha'): 16, np.str_('Japanese/Izakaya'): 17, np.str_('Korean-American'): 18, np.str_('Bagels'): 19, np.str_('Bakery'): 20, np.str_('Deli'): 21, np.str_('Tea/Boba'): 22, np.str_('Breakfast/Brunch'): 23, np.str_('Chinese'): 24, np.str_('Deli/Market'): 25, np.str_('Latin American'): 26, np.str_('Japanese'): 27, np.str_('Sandwiches/Salads'): 28, np.str_('Bakery/Cafe'): 29, np.str_('Dessert/Chinese'): 30, np.str_('Vietnamese'): 31, np.str_('Burgers/Bar'): 32, np.str_('Thai'): 33, np.str_('Diner/Breakfast'): 34, np.str_('Spanish'): 35, np.str_('Bar/Small Plates'): 36, np.str_('Creperie'): 37, np.str_('Gastropub'): 38, np.str_('Indian'): 39, np.str_('Tibetan'): 40, np.str_('Juice/Smoothies'): 41, np.str_('Dessert/Gelato'): 42, np.str_('Indian/Bar'): 43, np.str_('Chinese/Dim Sum'): 44, np.str_('Dessert/Chocolate'): 45, np.str_('Seafood'): 46, np.str_('Pizza'): 47, np.str_('Pizza/Brewpub'): 48, np.str_('Pakistani/Indian'): 49}","[93, 53, 72, 31, 34]","['Chicha San Chen', 'Dessert N Spice', 'El Burro Picante', 'Asha Tea House', 'Bao Dim To-Go']",72,El Burro Picante
20,20,5.26986218326428,3.7444987753843484,1,Cuisine-Focused Foodie,Strongly prefers restaurants that match personal cuisine tastes.,3,"{np.str_('Juice/Smoothies'): 1, np.str_('Bakery'): 2, np.str_('Thai'): 3, np.str_('Chinese/Noodles'): 4, np.str_('Dessert/Matcha'): 5, np.str_('Pizza/Brewpub'): 6, np.str_('Burgers/Chicken'): 7, np.str_('Tibetan'): 8, np.str_('Latin American'): 9, np.str_('Burgers/American'): 10, np.str_('Dessert/Chocolate'): 11, np.str_('Multi-Concept'): 12, np.str_('Tea/Boba'): 13, np.str_('Bakery/Cafe'): 14, np.str_('Mexican'): 15, np.str_('Brewpub'): 16, np.str_('Burgers/Bar'): 17, np.str_('Chinese'): 18, np.str_('Dessert/Gelato'): 19, np.str_('Pizza'): 20, np.str_('Sandwiches'): 21, np.str_('Dessert/Chinese'): 22, np.str_('Bagels'): 23, np.str_('Breakfast/Brunch'): 24, np.str_('Deli'): 25, np.str_('Mediterranean'): 26, np.str_('Bar/Small Plates'): 27, np.str_('Persian'): 28, np.str_('Pakistani/Indian'): 29, np.str_('Korean-American'): 30, np.str_('Cajun/Creole'): 31, np.str_('Diner/Breakfast'): 32, np.str_('Seafood'): 33, np.str_('Dessert'): 34, np.str_('Spanish'): 35, np.str_('Californian'): 36, np.str_('Creperie'): 37, np.str_('Italian'): 38, np.str_('Vegan'): 39, np.str_('Vietnamese'): 40, np.str_('Indian'): 41, np.str_('Japanese/Izakaya'): 42, np.str_('Chinese/Dim Sum'): 43, np.str_('Indian/Bar'): 44, np.str_('Gastropub'): 45, np.str_('Deli/Market'): 46, np.str_('Japanese'): 47, np.str_('Sandwiches/Salads'): 48, np.str_('Cafe'): 49}","[66, 68, 29, 77, 18]","[""Ike's Love & Sandwiches"", 'Kiraku', ""Anja's"", ""Masse's Pastries"", 'Standard Fare']",77,Masse's Pastries
21,21,7.931106750282209,5.9588363766900985,5,Quality-Driven Healthy Eater,Values high-quality and well-rated restaurants.,1,"{np.str_('Cajun/Creole'): 1, np.str_('Dessert/Gelato'): 2, np.str_('Burgers/Chicken'): 3, np.str_('Japanese'): 4, np.str_('Spanish'): 5, np.str_('Diner/Breakfast'): 6, np.str_('Creperie'): 7, np.str_('Bar/Small Plates'): 8, np.str_('Bakery/Cafe'): 9, np.str_('Persian'): 10, np.str_('Burgers/Bar'): 11, np.str_('Cafe'): 12, np.str_('Bakery'): 13, np.str_('Dessert'): 14, np.str_('Multi-Concept'): 15, np.str_('Sandwiches/Salads'): 16, np.str_('Tibetan'): 17, np.str_('Californian'): 18, np.str_('Burgers/American'): 19, np.str_('Deli/Market'): 20, np.str_('Mediterranean'): 21, np.str_('Dessert/Matcha'): 22, np.str_('Gastropub'): 23, np.str_('Bagels'): 24, np.str_('Pakistani/Indian'): 25, np.str_('Indian/Bar'): 26, np.str_('Dessert/Chinese'): 27, np.str_('Deli'): 28, np.str_('Italian'): 29, np.str_('Vegan'): 30, np.str_('Japanese/Izakaya'): 31, np.str_('Sandwiches'): 32, np.str_('Brewpub'): 33, np.str_('Chinese'): 34, np.str_('Pizza'): 35, np.str_('Latin American'): 36, np.str_('Juice/Smoothies'): 37, np.str_('Indian'): 38, np.str_('Breakfast/Brunch'): 39, np.str_('Dessert/Chocolate'): 40, np.str_('Vietnamese'): 41, np.str_('Pizza/Brewpub'): 42, np.str_('Tea/Boba'): 43, np.str_('Thai'): 44, np.str_('Mexican'): 45, np.str_('Chinese/Noodles'): 46, np.str_('Chinese/Dim Sum'): 47, np.str_('Seafood'): 48, np.str_('Korean-American'): 49}","[6, 88, 25, 37, 59]","[""Vik's Chaat"", 'Pink Cloud Tea & More', '84 Viet Berkeley', 'Beta Lounge', 'Eureka!']",6,Vik's Chaat
22,22,3.8416018309248168,9.094771083678907,8,Slow but Cheap,Willing to wait longer if food is inexpensive.,3,"{np.str_('Juice/Smoothies'): 1, np.str_('Vegan'): 2, np.str_('Deli'): 3, np.str_('Chinese/Noodles'): 4, np.str_('Indian'): 5, np.str_('Californian'): 6, np.str_('Vietnamese'): 7, np.str_('Creperie'): 8, np.str_('Tea/Boba'): 9, np.str_('Mediterranean'): 10, np.str_('Tibetan'): 11, np.str_('Korean-American'): 12, np.str_('Burgers/American'): 13, np.str_('Japanese'): 14, np.str_('Dessert'): 15, np.str_('Sandwiches/Salads'): 16, np.str_('Dessert/Chocolate'): 17, np.str_('Dessert/Gelato'): 18, np.str_('Latin American'): 19, np.str_('Dessert/Chinese'): 20, np.str_('Pizza'): 21, np.str_('Dessert/Matcha'): 22, np.str_('Spanish'): 23, np.str_('Cajun/Creole'): 24, np.str_('Gastropub'): 25, np.str_('Indian/Bar'): 26, np.str_('Burgers/Bar'): 27, np.str_('Bar/Small Plates'): 28, np.str_('Cafe'): 29, np.str_('Seafood'): 30, np.str_('Persian'): 31, np.str_('Mexican'): 32, np.str_('Pakistani/Indian'): 33, np.str_('Bakery/Cafe'): 34, np.str_('Chinese'): 35, np.str_('Breakfast/Brunch'): 36, np.str_('Bagels'): 37, np.str_('Diner/Breakfast'): 38, np.str_('Chinese/Dim Sum'): 39, np.str_('Deli/Market'): 40, np.str_('Burgers/Chicken'): 41, np.str_('Japanese/Izakaya'): 42, np.str_('Italian'): 43, np.str_('Bakery'): 44, np.str_('Thai'): 45, np.str_('Pizza/Brewpub'): 46, np.str_('Multi-Concept'): 47, np.str_('Sandwiches'): 48, np.str_('Brewpub'): 49}","[75, 94, 35, 52, 71]","['Fournee Bakery', 'Boba Ninja', 'Bench Cafe Patisserie', 'Daryoush', 'Farmhouse Kitchen Thai Cuisine']",71,Farmhouse Kitchen Thai Cuisine
23,23,4.5854877147940005,1.9982092034136412,2,Budget Shopper,Highly price sensitive; dislikes expensive restaurants.,3,"{np.str_('Dessert/Chocolate'): 1, np.str_('Juice/Smoothies'): 2, np.str_('Latin American'): 3, np.str_('Bakery'): 4, np.str_('Seafood'): 5, np.str_('Bar/Small Plates'): 6, np.str_('Dessert/Gelato'): 7, np.str_('Creperie'): 8, np.str_('Sandwiches'): 9, np.str_('Burgers/Chicken'): 10, np.str_('Gastropub'): 11, np.str_('Thai'): 12, np.str_('Deli/Market'): 13, np.str_('Mexican'): 14, np.str_('Pizza'): 15, np.str_('Vietnamese'): 16, np.str_('Bagels'): 17, np.str_('Deli'): 18, np.str_('Japanese/Izakaya'): 19, np.str_('Japanese'): 20, np.str_('Chinese'): 21, np.str_('Mediterranean'): 22, np.str_('Tibetan'): 23, np.str_('Italian'): 24, np.str_('Californian'): 25, np.str_('Sandwiches/Salads'): 26, np.str_('Cajun/Creole'): 27, np.str_('Bakery/Cafe'): 28, np.str_('Cafe'): 29, np.str_('Indian/Bar'): 30, np.str_('Burgers/American'): 31, np.str_('Burgers/Bar'): 32, np.str_('Spanish'): 33, np.str_('Vegan'): 34, np.str_('Chinese/Noodles'): 35, np.str_('Persian'): 36, np.str_('Diner/Breakfast'): 37, np.str_('Indian'): 38, np.str_('Dessert/Matcha'): 39, np.str_('Multi-Concept'): 40, np.str_('Dessert/Chinese'): 41, np.str_('Tea/Boba'): 42, np.str_('Pakistani/Indian'): 43, np.str_('Brewpub'): 44, np.str_('Pizza/Brewpub'): 45, np.str_('Korean-American'): 46, np.str_('Breakfast/Brunch'): 47, np.str_('Chinese/Dim Sum'): 48, np.str_('Dessert'): 49}","[43, 23, 4, 21, 51]","['Cafe Tibet', ""Henry's"", 'Fish & Bird Sousaku Izakaya', 'Gather', 'Crepes A-Go-Go']",23,Henry's
